,Unnamed: 0.1,Unnamed: 0,Unique ID,NTS Sheet,Latitude_NAD83,Longitude_NAD83,Old Zn,Old Cu,Old Pb,Old Ni,Old Co,Old Ag,Old Mn,Old Fe,Old As,Old Mo,Old F,LOI,Old Hg,Old U,Sample Type,NTS,Latitude (NAD 27),Longitude (NAD 27),New Ag,New Al,New As,New Au,New B,New Ba,New Be,New Bi,New Ca,New Cd,New Ce,New Co,New Cr,New Cs,New Cu,New Dy,New Er,New Eu,New Fe,New Ga,New Gd,New Ge,New Hf,New Hg,New Ho,New In,New K,New La,New Li,New Lu,New Mg,New Mn,New Mo,New Na,New Nb,New Nd,New Ni,New P,New Pb,New Pd,New Pr,New Pt,New Rb,New Re,New S,New Sb,New Sc,New Se,New Sm,New Sn,New Sr,New Ta,New Tb,New Te,New Th,New Ti,New Tl,New Tm,New U,New V,New W,New Y,New Yb,New Zn,New Zr,Imputed Old Zn,Imputed Old Cu,Imputed Old Ni,Imputed Old Co,Imputed Old Mn,Imputed Old Fe,Imputed Old F,Imputed Old Hg,Imputed Old U,Imputed New Ag,Imputed New Al,Imputed New Ba,Imputed New Be,Imputed New Ca,Imputed New Cd,Imputed New Ce,Imputed New Co,Imputed New Cr,Imputed New Cs,Imputed New Cu,Imputed New Dy,Imputed New Er,Imputed New Eu,Imputed New Fe,Imputed New Ga,Imputed New Gd,Imputed New Hg,Imputed New Ho,Imputed New K,Imputed New La,Imputed New Li,Imputed New Lu,Imputed New Mg,Imputed New Mn,Imputed New Mo,Imputed New Na,Imputed New Nb,Imputed New Nd,Imputed New Ni,Imputed New P,Imputed New Pb,Imputed New Pr,Imputed New Rb,Imputed New S,Imputed New Sc,Imputed New Se,Imputed New Sm,Imputed New Sr,Imputed New Tb,Imputed New Th,Imputed New Ti,Imputed New Tl,Imputed New Tm,Imputed New U,Imputed New V,Imputed New Y,Imputed New Yb,Imputed New Zn,Imputed New Zr,geometry,CLR(Imputed New Ag),CLR(Imputed New Al),CLR(Imputed New Ba),CLR(Imputed New Be),CLR(Imputed New Ca),CLR(Imputed New Cd),CLR(Imputed New Ce),CLR(Imputed New Co),CLR(Imputed New Cr),CLR(Imputed New Cs),CLR(Imputed New Cu),CLR(Imputed New Dy),CLR(Imputed New Er),CLR(Imputed New Eu),CLR(Imputed New Fe),CLR(Imputed New Ga),CLR(Imputed New Gd),CLR(Imputed New Hg),CLR(Imputed New Ho),CLR(Imputed New K),CLR(Imputed New La),CLR(Imputed New Li),CLR(Imputed New Lu),CLR(Imputed New Mg),CLR(Imputed New Mn),CLR(Imputed New Mo),CLR(Imputed New Na),CLR(Imputed New Nb),CLR(Imputed New Nd),CLR(Imputed New Ni),CLR(Imputed New P),CLR(Imputed New Pb),CLR(Imputed New Pr),CLR(Imputed New Rb),CLR(Imputed New S),CLR(Imputed New Sc),CLR(Imputed New Se),CLR(Imputed New Sm),CLR(Imputed New Sr),CLR(Imputed New Tb),CLR(Imputed New Th),CLR(Imputed New Ti),CLR(Imputed New Tl),CLR(Imputed New Tm),CLR(Imputed New U),CLR(Imputed New V),CLR(Imputed New Y),CLR(Imputed New Yb),CLR(Imputed New Zn),CLR(Imputed New Zr)
2189,2189,2190,014D783383,014D,56.7291134,-63.860869,68.0,36.0,3.0,13.0,7.0,,130.0,1.4,,2.0,275.0,23.0,30.0,2.5,First Field Duplicate,014D,56.72899,-63.86174,76.0,1.12,0.4,0.7,,69.6,0.4,0.08,0.35,0.24,89.4,7.5,25.5,1.03,40.43,2.6,1.4,0.82,1.52,3.6,4.1,0.1,,37.0,0.53,,0.19,55.4,10.3,0.15,0.33,164.0,2.16,0.028,1.78,42.62,20.9,0.045,4.67,,12.51,,18.0,,0.22,0.02,3.0,0.5,5.84,0.5,19.9,,0.56,,2.7,0.081,0.15,0.18,2.2,32.0,0.2,13.56,1.02,76.5,0.6,68.0,36.0,13.0,7.0,130.0,1.4,275.0,30.0,2.5,76.0,11200.000000000002,69.6,0.4,3500.0,0.24,89.4,7.5,25.5,1.03,40.43,2.6,1.4,0.82,15200.0,3.6,4.1,37.0,0.53,1900.0,55.4,10.3,0.15,3300.0,164.0,2.16,280.0,1.78,42.62,20.9,450.0,4.67,12.51,18.0,2200.0,3.0,0.5,5.84,19.9,0.56,2.7,810.0,0.15,0.18,2.2,32.0,13.56,1.02,76.5,0.6,POINT (-63.860869 56.7291134),1.6770220340969253,6.66995775109378,1.5890532611509682,-3.570002038063561,5.506806941288099,-4.080827661829551,1.8394093759900627,-0.638808285647141,0.5849671459749747,-2.6241525039478613,1.0458607774632738,-1.6981998611619695,-2.317239069568193,-2.852162244913244,6.975339400644962,-1.3727774607273415,-1.2427243324791437,0.9572066064548187,-3.288589578625375,4.895897858965126,1.3608682875638323,-0.32156741095381564,-4.550831291075287,5.447966441265166,2.4461551216347925,-1.883603084493332,2.981078296979844,-2.077097941885412,1.0986123204810654,0.38603785278135944,3.4555362765749598,-1.1125522345085996,-0.12718298171058595,0.23666045170675887,5.042501333157001,-1.555099017521296,-3.346858486749351,-0.8889805093492701,0.3370084255410408,-3.233529801442348,-1.6604595331791223,4.043322941477078,-4.550831291075287,-4.368509734281332,-1.8652539458251356,0.8120245966103208,-0.04658702367715619,-2.633908678893226,1.6835794346430843,-3.1645369299553963
2190,2190,2191,014D783385,014D,56.7218492,-63.8946738,44.0,18.0,,8.0,4.0,,90.0,0.9,,,220.0,15.2,40.0,2.5,Routine,014D,56.72173,-63.89555,58.0,0.99,,0.8,,66.6,0.3,0.04,0.29,0.23,98.1,4.3,16.4,0.51,25.67,2.96,1.46,0.96,0.96,2.8,4.5,0.1,0.02,44.0,0.43,,0.09,56.6,9.6,0.18,0.24,105.0,0.74,0.022,1.29,47.56,13.3,0.083,2.87,,14.35,,9.5,,0.11,,2.4,0.5,7.15,0.3,17.2,,0.59,,2.4,0.058,0.1,0.19,2.1,21.0,0.1,12.72,1.19,55.2,0.4,44.0,18.0,8.0,4.0,90.0,0.9,220.0,40.0,2.5,58.0,9900.0,66.6,0.3,2900.0,0.23,98.1,4.3,16.4,0.51,25.67,2.96,1.46,0.96,9600.0,2.8,4.5,44.0,0.43,900.0,56.6,9.6,0.18,2400.0,105.0,0.74,220.0,1.29,47.56,13.3,830.0,2.87,14.35,9.5,1100.0,2.4,0.5,7.15,17.2,0.59,2.4,580.0,0.1,0.19,2.1,21.0,12.72,1.19,55.2,0.4,POINT (-63.8946738 56.7218492),1.6026064914289577,6.74245351700522,1.740868058428882,-3.6618093234433977,5.514629496857104,-3.927512489176403,2.1281508474538557,-0.9992214964179448,0.3394448157126912,-3.131181072381227,0.7874864757655877,-1.3726472507814924,-2.0794000833972164,-2.4986585136377166,6.7116818583384665,-1.4282171019363032,-0.9537591223411873,1.3263531148007999,-3.3018065894119903,4.3445582442068496,1.5781724660916758,-0.19607342064367098,-4.172634947209388,5.325387497218576,2.196123831040062,-2.758941611901383,2.9357910272349,-2.203194300743881,1.4041555527051197,0.12992751611024675,4.263589181673182,-1.4035244893459315,0.2059134230881686,-0.20654472051096623,4.545228939669,-1.5823677817635615,-3.1509836996774068,-0.49072416241154504,0.38707286470194585,-2.9854692611998335,-1.5823677817635615,3.9051915844230036,-4.760421612111507,-4.118567725939112,-1.715899174388084,0.5866859186059616,0.08533903879451461,-2.2838832119940236,1.5531264341655884,-3.3741272509916165
2191,2191,2192,014D783387,014D,56.7443432,-63.9636479,56.0,18.0,2.0,12.0,7.0,,170.0,2.3,,,270.0,17.2,20.0,1.7,Routine,014D,56.74422,-63.96452,41.0,0.81,0.2,,,65.6,0.3,0.03,0.2,0.11,80.6,6.2,21.3,0.54,16.33,1.47,0.7,0.55,2.0,3.2,2.36,,,21.0,0.27,,0.11,44.9,9.5,0.06,0.37,155.0,0.57,0.014,1.74,30.95,15.3,0.04,3.38,,9.72,,14.3,,0.09,,2.7,0.1,3.95,0.3,13.9,,0.3,,7.4,0.106,0.15,0.11,0.9,30.0,,6.93,0.57,48.5,0.5,56.0,18.0,12.0,7.0,170.0,2.3,270.0,20.0,1.7,41.0,8100.000000000001,65.6,0.3,2000.0,0.11,80.6,6.2,21.3,0.54,16.33,1.47,0.7,0.55,20000.0,3.2,2.36,21.0,0.27,1100.0,44.9,9.5,0.06,3700.0,155.0,0.57,140.0,1.74,30.95,15.3,400.0,3.38,9.72,14.3,900.0,2.7,0.1,3.95,13.9,0.3,7.4,1060.0,0.15,0.11,0.9,30.0,6.93,0.57,48.5,0.5,POINT (-63.9636479 56.7443432),1.4458651003719043,6.731912374328127,1.9158687296176398,-3.4716797706583393,5.333195493209679,-4.474981879522124,2.121791683180179,-0.44315767428135755,0.7910001063829761,-2.8838931057562203,0.5252969406499702,-1.8824445655417583,-2.624381910271136,-2.8655439670880236,7.635780586203725,-1.1045561565267226,-1.4090453472948847,0.7768154713910197,-3.5770402863161657,4.735358492454059,1.5367308284158052,-0.01641516772590822,-5.08111768309244,5.948381132299913,2.7757181505868433,-2.8298258844859445,2.673935456276901,-1.7138218531059657,1.1646660327982017,0.4601458620659864,3.7237575807755787,-1.049831256837476,0.006478652139944413,0.3925525709334582,4.534687796991907,-1.27445519332212,-4.570292059326449,-0.8939913874193729,0.3641818738042428,-3.4716797706583393,-0.2662269661222793,4.69831722077371,-4.164826951218284,-4.474981879522124,-2.3730674819902298,1.133490415329752,-0.3318471531305916,-2.8298258844859445,1.613856831611034,-2.960854146892349
2192,2192,2193,014D783388,014D,56.759493,-63.9279049,54.0,24.0,2.0,11.0,6.0,,140.0,1.4,,,320.0,11.8,30.0,2.4,Routine,014D,56.75937,-63.92878,41.0,1.24,0.2,0.9,,92.8,0.2,0.04,0.32,0.13,91.0,6.7,22.4,0.92,25.94,2.6,1.14,0.84,1.51,4.4,3.92,0.1,,34.0,0.39,,0.24,58.4,15.4,0.13,0.46,156.0,1.01,0.032,1.79,46.38,16.8,0.081,5.1,,14.12,2.0,21.3,,0.07,0.1,2.9,0.5,6.57,0.5,15.4,,0.53,,3.8,0.118,0.18,0.15,2.3,34.0,0.1,10.1,0.95,59.1,0.6,54.0,24.0,11.0,6.0,140.0,1.4,320.0,30.0,2.4,41.0,12400.0,92.8,0.2,3200.0,0.13,91.0,6.7,22.4,0.92,25.94,2.6,1.14,0.84,15100.0,4.4,3.92,34.0,0.39,2400.0,58.4,15.4,0.13,4600.0,156.0,1.01,320.0,1.79,46.38,16.8,810.0,5.1,14.12,21.3,700.0000000000001,2.9,0.5,6.57,15.4,0.53,3.8,1180.0,0.18,0.15,2.3,34.0,10.1,0.95,59.1,0.6,POINT (-63.9279049 56.759493),1.1191357920293519,6.831015476918172,1.9360103651171987,-4.203874187109056,5.476469814112862,-4.63465710320151,1.9164232318418941,-0.6923287482780357,0.514624684186038,-2.677817883614007,0.6613499042133418,-1.6389248296475196,-2.463408012268552,-2.768789661819734,7.02801374812806,-1.1128317337507405,-1.228344620872585,0.9319242499412054,-3.536044814533401,5.188787741661081,1.4728796151592254,0.1399312347446275,-4.63465710320151,5.83937530780223,2.455419732574581,-2.584485943821788,3.1738847211188164,-2.0122206548222925,1.2424320571524297,0.22694261173425717,4.1025979729915285,-0.965195734944676,0.05315595739014,0.4642707980404234,3.9566440603684487,-1.5297255376825278,-3.2875834552349015,-0.7119224421784368,0.1399312347446275,-3.2293145471109255,-1.259435207942616,4.4788334427847545,-4.309234702766883,-4.491556259560837,-1.761527151739852,0.9319242499412054,-0.2819008508277423,-2.6457295690625067,1.4847946497370965,-3.1052618984409466
2193,2193,2194,014D783389,014D,56.7983434,-63.9455818,96.0,48.0,4.0,18.0,8.0,,200.0,2.0,,2.0,440.0,19.2,40.0,4.4,Routine,014D,56.79822,-63.94645,129.0,1.73,0.1,0.4,,101.1,0.4,0.09,0.39,0.28,170.9,7.6,35.5,1.8,48.7,4.39,2.39,1.55,1.98,5.0,7.93,0.2,0.03,43.0,0.88,,0.37,98.5,19.1,0.26,0.48,216.0,1.26,0.028,2.34,78.58,25.5,0.088,6.01,,22.93,2.0,33.7,,0.21,,3.9,0.5,11.17,0.5,19.8,,0.96,,6.1,0.119,0.25,0.3,4.1,41.0,0.2,22.14,1.81,95.8,0.9,96.0,48.0,18.0,8.0,200.0,2.0,440.0,40.0,4.4,129.0,17300.0,101.1,0.4,3900.0,0.28,170.9,7.6,35.5,1.8,48.7,4.39,2.39,1.55,19800.0,5.0,7.93,43.0,0.88,3700.0,98.5,19.1,0.26,4800.0,216.0,1.26,280.0,2.34,78.58,25.5,880.0,6.01,22.93,33.7,2100.0,3.9,0.5,11.17,19.8,0.96,6.1,1190.0,0.25,0.3,4.1,41.0,22.14,1.81,95.8,0.9,POINT (-63.9455818 56.7983434),1.8283739529156804,6.727023329039879,1.584671674580434,-3.947729183320147,5.237293380671746,-4.304404127258879,2.1096401386755534,-1.0032902041537064,0.5380942450353784,-2.4436517865438727,0.8542405786425523,-1.5521092243589119,-2.1601450855025726,-2.5931835205148364,6.861998765236635,-1.4220005390118915,-0.9607854157992352,0.7297616642475707,-3.1592718229558767,5.184649647186324,1.5586180967320513,-0.08175011639340744,-4.378512099412601,5.44493274544999,2.3438399562381735,-2.800326730482605,2.603351151723258,-2.181287522076382,1.332678762684322,0.20724000071838872,3.7484834560262605,-1.2380137028988756,0.1010076454238214,0.4860593859123244,4.618254172265522,-1.6704618983103912,-3.724585632005937,-0.6182068383648823,-0.045756513745502166,-3.072260445966247,-1.223149680266726,4.050270134659583,-4.417732812565882,-4.235411255771928,-1.6204514777357297,0.6821336152583161,0.06594747583449911,-2.4381116061682575,1.530824233530823,-3.136798967103818
2194,2194,2195,014D783390,014D,56.8073309,-63.9581075,86.0,22.0,8.0,22.0,13.0,,340.0,2.65,,3.0,720.0,7.0,20.0,6.0,Routine,014D,56.80721,-63.95898,67.0,2.47,0.3,,,191.9,0.5,0.15,0.46,0.15,83.9,13.4,45.9,3.16,41.37,2.74,1.21,0.89,2.89,8.4,3.49,0.2,0.06,12.0,0.49,,0.85,45.4,36.1,0.15,0.98,349.0,2.03,0.029,1.57,36.66,30.4,0.074,10.37,,10.85,,75.0,1.0,0.04,,6.3,,5.9,1.0,20.5,,0.51,,14.9,0.239,0.46,0.17,5.7,61.0,0.2,11.97,1.03,89.2,3.3,86.0,22.0,22.0,13.0,340.0,2.65,720.0,20.0,6.0,67.0,24700.000000000004,191.9,0.5,4600.0,0.15,83.9,13.4,45.9,3.16,41.37,2.74,1.21,0.89,28900.0,8.4,3.49,12.0,0.49,8500.0,45.4,36.1,0.15,9800.0,349.0,2.03,290.0,1.57,36.66,30.4,740.0,10.37,10.85,75.0,400.0,6.3,0.4741571194808675,5.9,20.5,0.51,14.9,2390.0,0.46,0.17,5.7,61.0,11.97,1.03,89.2,3.3,POINT (-63.9581075 56.8073309),1.206182759879348,7.116048663104451,2.258464543502036,-3.6916570400715636,5.435301722965568,-4.8956298443975,1.4311157539615422,-0.4032551525547526,0.8279552575548812,-1.8479378319127975,0.7240461209617018,-1.9905519391116393,-2.8078894999029687,-3.11504367576757,7.2730870145889055,-0.8702781536623503,-1.7486081232972825,-0.513603209723618,-3.711859747389083,6.04931158296679,0.8170022455356841,0.5877830058272171,-4.8956298443975,6.1916278051470455,2.8565620626908093,-2.2904740664579224,2.6713710634689014,-2.5474342401514014,0.6031763828999407,0.4159327489005577,3.608140326686597,-0.6595928372701825,-0.6143447795251498,1.3189782540246922,2.9929546875963635,-1.1579602261141313,-3.7447263960265778,-1.2235575085999444,0.02191502663274429,-3.671854412775384,-0.2971486465602048,4.780538785413938,-3.7750386490106145,-4.770466701443493,-1.2580436846711138,1.1123640046616932,-0.5161063399417365,-2.9689510572700737,1.4923711800743455,-1.8045873910391836
2195,2195,2196,014D783391,014D,56.846257,-63.9884484,68.0,20.0,2.0,16.0,8.0,,180.0,2.1,,,490.0,9.4,20.0,1.4,Routine,014D,56.84613,-63.98932,29.0,1.42,,0.4,,106.0,0.3,0.03,0.38,0.13,95.6,8.8,36.3,0.96,24.43,2.4,1.08,0.76,2.29,5.6,3.55,0.2,,29.0,0.4,,0.34,54.2,16.0,0.13,0.6,199.0,0.72,0.032,2.03,39.65,23.9,0.082,4.42,,11.62,,30.3,,0.07,0.03,4.3,0.3,5.75,0.5,14.6,,0.46,,7.8,0.148,0.25,0.14,1.0,51.0,0.1,10.15,0.9,73.8,0.9,68.0,20.0,16.0,8.0,180.0,2.1,490.0,20.0,1.4,29.0,14200.0,106.0,0.3,3800.0,0.13,95.6,8.8,36.3,0.96,24.43,2.4,1.08,0.76,22900.0,5.6,3.55,29.0,0.4,3400.0000000000005,54.2,16.0,0.13,6000.0,199.0,0.72,320.0,2.03,39.65,23.9,820.0,4.42,11.62,30.3,700.0000000000001,4.3,0.3,5.75,14.6,0.46,7.8,1480.0,0.25,0.14,1.0,51.0,10.15,0.9,73.8,0.9,POINT (-63.9884484 56.846257),0.7084750647951363,6.902176478398014,2.0046183289207296,-3.8627935695172737,5.583935580523139,-4.699041593717892,1.9013520548660179,-0.4840690437071769,0.9329969760794672,-2.699642759711593,0.5369911200783113,-1.783352027837438,-2.5818597240552092,-2.933257610893098,7.3800714243509935,-0.9360541674502343,-1.3918731617040134,0.7084750647951363,-3.575111497065493,5.472709945412915,1.333860143254263,0.11376795704844356,-4.699041593717892,6.040693983018854,2.6344840595331545,-2.987324832163374,3.1095002306024346,-1.950784972137642,1.0212701828895192,0.5150576937461272,4.050483575066961,-1.172681069101731,-0.2060930137675727,0.7523269473239856,3.892259569852067,-1.200205742491821,-3.8627935695172737,-0.9096209103820787,0.022200763522953044,-3.435349554690334,-0.6046970314957918,4.640976601566823,-4.045115126311228,-4.62493362156417,-2.658820765191338,1.273004867532988,-0.34134705970354146,-2.764181280849164,1.642537966415089,-2.764181280849164
2196,2196,2197,014D783392,014D,56.8513929,-63.9159146,112.0,48.0,,15.0,7.0,,110.0,2.75,,3.0,280.0,24.2,40.0,2.4,Routine,014D,56.85127,-63.91679,110.0,1.43,,,,47.3,0.4,0.03,0.21,0.29,185.3,7.2,29.9,0.44,51.98,3.87,1.99,1.37,3.02,3.5,6.58,0.1,,58.0,0.64,0.02,0.11,101.2,7.0,0.24,0.26,128.0,3.06,0.015,1.24,84.93,23.5,0.082,3.64,,26.03,2.0,10.7,,0.27,,3.4,0.7,11.76,0.3,11.4,,0.9,0.03,2.8,0.063,0.16,0.26,2.2,42.0,0.2,20.05,1.68,112.1,0.3,112.0,48.0,15.0,7.0,110.0,2.75,280.0,40.0,2.4,110.0,14300.0,47.3,0.4,2100.0,0.29,185.3,7.2,29.9,0.44,51.98,3.87,1.99,1.37,30200.0,3.5,6.58,58.0,0.64,1100.0,101.2,7.0,0.24,2600.0,128.0,3.06,150.0,1.24,84.93,23.5,820.0,3.64,26.03,10.7,2700.0,3.4,0.7,11.76,11.4,0.9,2.8,630.0,0.16,0.26,2.2,42.0,20.05,1.68,112.1,0.3,POINT (-63.9159146 56.8513929),1.928271953447366,6.795806403902948,1.084301883152837,-3.688499144219205,4.877484211366464,-4.010082768346668,2.449767720946264,-0.7981273863230405,0.6256500680515905,-3.5931889644148804,1.178650616868294,-1.4189539053033597,-2.084073773608649,-2.4573976725050164,7.543388791017911,-1.519445443849682,-0.8881736670078243,1.2882345982013692,-3.2184955149734695,4.230857046441412,1.8448903445083151,-0.8262982632897369,-4.199324767985196,5.091058311664523,2.079821851574567,-1.6537934963807608,2.2384268817512054,-2.557097032728105,1.669618975446868,0.3847920088050632,3.9370959279132487,-1.4802247306964007,0.487041306661424,-0.4019646708771896,5.12879863964737,-1.5484329807229344,-3.1288833562837826,-0.30750446987456925,-0.33859505694460035,-2.8775689280028764,-1.742588995163892,3.6735114070405284,-4.60478987609336,-4.11928206031166,-1.98375105198078,0.9654612059383182,0.22602074140752804,-2.2534146189298827,1.947182917733064,-3.976181216670986
2197,2197,2198,014D783393,014D,56.830551,-63.9095387,100.0,30.0,2.0,14.0,8.0,,180.0,2.2,,3.0,330.0,14.0,30.0,2.3,Routine,014D,56.83043,-63.91041,71.0,1.34,0.2,,,66.3,0.4,0.05,0.29,0.29,104.5,7.2,25.5,0.73,29.69,2.56,1.36,0.95,2.32,3.3,4.32,0.1,,23.0,0.51,,0.21,58.4,10.5,0.17,0.34,195.0,3.15,0.024,1.32,45.66,18.9,0.089,3.51,,14.43,,18.6,,0.14,,2.9,0.6,6.75,0.3,12.2,,0.59,,2.6,0.088,0.17,0.18,1.9,37.0,0.1,13.66,1.21,90.7,0.4,100.0,30.0,14.0,8.0,180.0,2.2,330.0,30.0,2.3,71.0,13400.0,66.3,0.4,2900.0,0.29,104.5,7.2,25.5,0.73,29.69,2.56,1.36,0.95,23200.0,3.3,4.32,23.0,0.51,2100.0,58.4,10.5,0.17,3400.0000000000005,195.0,3.15,240.0,1.32,45.66,18.9,890.0,3.51,14.43,18.6,1400.0000000000002,2.9,0.6,6.75,12.2,0.59,2.6,880.0,0.17,0.18,1.9,37.0,13.66,1.21,90.7,0.4,POINT (-63.9095387 56.830551),1.6092948584821283,6.849624967379816,1.5408048786326296,-3.5696757504333423,5.319080997415378,-3.8912593745608044,1.9958020528456786,-0.6793039925371774,0.5852934336051933,-2.9680957633988876,0.7374252702164813,-1.713377760067716,-2.3459003188112266,-2.7046783129467378,7.3985225390952145,-1.4594625500867526,-1.1901296163031683,0.48210919736996244,-3.326729571822953,4.996307605152327,1.413930871274994,-0.30200976139570945,-4.425341860491063,5.478145692045066,2.6196145400045596,-1.5059825657216455,2.827253904782804,-2.3757532819609075,1.1678376225424623,0.2857769035064094,4.137836444166998,-1.3977689810814127,0.01592435422659228,0.2697765621599684,4.590842497044163,-1.588674281566759,-3.1642106423251777,-0.7438425136747486,-0.15194906681997639,-3.1810177606415593,-1.6978735735317507,4.126536888913065,-4.425341860491063,-4.368183446651114,-2.0115311323867924,0.9575328940850372,-0.0389131644165431,-2.4627646589505376,1.8541723385619038,-3.5696757504333423
2198,2198,2199,014D783394,014D,56.8492686,-63.8531332,52.0,24.0,2.0,12.0,5.0,,100.0,1.35,,2.0,320.0,13.0,20.0,1.9,Routine,014D,56.84914,-63.85401,54.0,1.04,0.3,0.5,,65.4,0.3,0.03,0.26,0.2,95.5,5.8,26.5,0.62,26.87,2.58,1.29,0.86,1.48,3.8,4.24,0.1,,32.0,0.51,,0.16,55.5,9.4,0.15,0.34,132.0,1.2,0.026,1.17,45.08,17.4,0.085,3.47,,13.36,,15.7,,0.12,,3.0,0.2,6.4,0.3,13.0,,0.57,0.02,3.3,0.083,0.13,0.19,1.5,36.0,,12.03,1.04,60.3,0.3,52.0,24.0,12.0,5.0,100.0,1.35,320.0,20.0,1.9,54.0,10400.0,65.4,0.3,2600.0,0.2,95.5,5.8,26.5,0.62,26.87,2.58,1.29,0.86,14800.0,3.8,4.24,32.0,0.51,1600.0,55.5,9.4,0.15,3400.0000000000005,132.0,1.2,260.0,1.17,45.08,17.4,850.0000000000001,3.47,13.36,15.7,1200.0,3.0,0.2,6.4,13.0,0.57,3.3,830.0,0.13,0.19,1.5,36.0,12.03,1.04,60.3,0.3,POINT (-63.8531332 56.8492686),1.4726237650213354,6.733200803586525,1.6641619769202143,-3.720333085868875,5.346906442466635,-4.125798193977039,2.0427659659437456,-0.7585023639905653,0.7607844514492376,-2.994396082485939,0.774650141084461,-1.568570882609413,-2.2617180631693583,-2.6671831712775225,7.086022178209268,-1.181359214810599,-1.0717970122990725,0.9493756212567875,-3.1897048348067045,4.861398626684934,1.5000227392094498,-0.2756505922669807,-4.41348026642882,5.615170429061314,2.366441641043432,-2.3340387247489844,3.0443213494725887,-2.3593565327332744,1.2920784076286367,0.34010992467754436,4.228876067941424,-1.2722056875841712,0.07590488656556069,0.23730043081132338,4.573716554233153,-1.417747992874829,-4.125798193977039,-0.6600622911773127,0.048589075918597846,-3.07847919969648,-1.3224378130705046,4.205065419247704,-4.5565811100694935,-4.1770914883645895,-2.1108951734347747,1.067158656913171,-0.028956751556351457,-2.4771395683896578,1.5829718221902007,-3.720333085868875
2199,2199,2200,014D783395,014D,56.8322141,-63.8561048,76.0,18.0,4.0,14.0,8.0,,200.0,1.7,,,460.0,9.2,20.0,2.3,Routine,014D,56.83209,-63.85698,33.0,1.49,0.5,0.2,,114.4,0.3,0.09,0.41,0.13,83.0,7.7,33.2,2.04,18.32,2.55,1.23,0.77,1.82,5.6,3.39,0.1,0.03,24.0,0.44,,0.37,46.4,22.4,0.15,0.63,235.0,0.42,0.033,1.87,36.44,19.5,0.07,6.33,,11.05,,36.9,,0.07,,4.3,0.1,5.43,0.7,20.7,,0.52,,7.7,0.158,0.27,0.17,2.0,37.0,0.2,11.72,1.0,77.0,1.2,76.0,18.0,14.0,8.0,200.0,1.7,460.0,20.0,2.3,33.0,14900.0,114.4,0.3,4100.0,0.13,83.0,7.7,33.2,2.04,18.32,2.55,1.23,0.77,18200.0,5.6,3.39,24.0,0.44,3700.0,46.4,22.4,0.15,6300.0,235.0,0.42,330.0,1.87,36.44,19.5,700.0000000000001,6.33,11.05,36.9,700.0000000000001,4.3,0.1,5.43,20.7,0.52,7.7,1580.0,0.27,0.17,2.0,37.0,11.72,1.0,77.0,1.2,POINT (-63.8561048 56.8322141),0.8186930312375775,6.931301961704648,2.061886548716795,-3.8817873345548386,5.640927722463497,-4.718035358755457,1.7410260775676951,-0.6365942013692645,0.8247353456935402,-1.9648647223727778,0.2301788290170815,-1.741721171058568,-2.4708003608445765,-2.9391792943633104,7.131362342835984,-0.9550479324877993,-1.456984608836544,0.5002393001190429,-3.498795082298733,5.5382735684034134,1.159484929003307,0.4312464286320913,-4.574934515114784,6.070490382150721,2.7817709839152562,-3.545315097933626,3.121278124231623,-2.0518760993624072,0.9178525421628547,0.2925999353407984,3.873265804814502,-0.832514294072818,-0.2753841022651408,0.9303970208175788,3.873265804814502,-1.219199507529386,-4.980399623222948,-0.9858753962830588,0.3523191700424206,-3.3317409976355665,-0.6365942013692645,4.68736559579211,-3.987147850212665,-4.449771372160778,-1.9846673496689575,0.9331033824153218,-0.21651774608003618,-2.6778145302289027,1.6659908916247812,-2.4954929734349482
