,Unique ID,NTS Sheet,Latitude_NAD83,Longitude_NAD83,Old Zn,Old Cu,Old Pb,Old Ni,Old Co,Old Ag,Old Mn,Old Fe,Old As,Old Mo,Old F,LOI,Old Hg,Old U,Sample Type,NTS,Latitude (NAD 27),Longitude (NAD 27),New Ag,New Al,New As,New Au,New B,New Ba,New Be,New Bi,New Ca,New Cd,New Ce,New Co,New Cr,New Cs,New Cu,New Dy,New Er,New Eu,New Fe,New Ga,New Gd,New Ge,New Hf,New Hg,New Ho,New In,New K,New La,New Li,New Lu,New Mg,New Mn,New Mo,New Na,New Nb,New Nd,New Ni,New P,New Pb,New Pd,New Pr,New Pt,New Rb,New Re,New S,New Sb,New Sc,New Se,New Sm,New Sn,New Sr,New Ta,New Tb,New Te,New Th,New Ti,New Tl,New Tm,New U,New V,New W,New Y,New Yb,New Zn,New Zr
3348,023J783170,023J,54.1395723,-66.4864002,170.0,34.0,2.0,20.0,2.0,0.2,45.0,1.6,1.0,3.0,50.0,32.4,100.0,2.3,Routine,023J,54.13947,-66.48713,212.0,0.3,2.7,0.3,,15.6,0.3,0.02,0.37,1.99,10.1,2.2,11.8,0.6,35.86,2.02,1.06,0.65,1.48,0.7,2.47,,0.04,194.0,0.38,,0.02,14.1,1.7,0.15,0.05,39.0,2.48,0.004,0.13,15.72,24.1,0.019,3.53,,4.08,,1.5,2.0,2.03,0.37,2.4,1.8,2.75,,28.4,,0.38,,0.6,0.006,0.18,0.13,2.3,5.0,,12.28,0.87,166.9,1.0
3349,023J783171,023J,54.1395928,-66.4595577,81.0,19.0,,18.0,3.0,,110.0,0.75,,,60.0,39.6,90.0,1.1,Routine,023J,54.13949,-66.46028,156.0,0.54,1.0,1.0,,38.3,,0.02,0.56,0.52,13.3,3.6,20.0,0.5,21.84,1.03,0.55,0.36,0.69,1.1,1.33,,0.02,163.0,0.22,,0.02,8.7,3.1,0.08,0.1,110.0,2.27,0.006,0.31,8.33,22.6,0.038,3.01,,2.28,3.0,2.1,2.0,0.96,0.28,1.5,0.9,1.3,,39.5,,0.19,0.03,0.4,0.015,0.06,0.08,1.3,10.0,,5.98,0.46,83.0,0.6
3350,023J783172,023J,54.146349,-66.3821738,196.0,11.0,,16.0,9.0,,1800.0,18.6,6.0,3.0,55.0,39.6,70.0,2.0,Routine,023J,54.14625,-66.3829,83.0,0.85,29.5,,,107.1,0.6,0.02,0.99,0.59,12.5,11.2,36.6,0.66,12.39,0.9,0.41,0.23,17.13,1.8,1.04,0.2,0.03,124.0,0.16,,0.04,8.2,3.5,0.06,0.15,2017.0,5.24,0.006,0.4,7.66,22.6,0.054,3.42,,2.04,,3.3,1.0,0.53,0.77,1.9,1.0,1.42,0.1,32.8,,0.14,,1.7,0.019,0.1,0.06,1.8,37.0,0.2,4.58,0.32,208.0,1.4
3351,023J783173,023J,54.1551104,-66.3568822,215.0,28.0,,33.0,14.0,,450.0,5.3,7.0,6.0,70.0,47.4,80.0,2.5,Routine,023J,54.15501,-66.35761,179.0,1.29,26.8,,,135.0,0.7,0.04,0.86,0.99,25.5,16.4,51.2,1.16,32.13,1.69,0.82,0.53,5.54,2.2,2.18,0.1,0.07,158.0,0.32,,0.04,15.8,5.5,0.12,0.19,504.0,6.94,0.008,0.59,13.91,45.5,0.03,4.21,,3.83,,4.2,5.0,1.65,1.14,3.3,2.0,2.59,,46.1,,0.33,,2.4,0.027,0.15,0.12,2.6,27.0,0.5,9.49,0.76,268.2,3.2
3352,023J783174,023J,54.1634391,-66.2783664,179.0,15.0,2.0,13.0,12.0,,265.0,1.4,2.0,5.0,115.0,74.8,80.0,1.6,Routine,023J,54.16333,-66.2791,128.0,0.55,5.6,,,422.4,0.2,0.09,0.75,0.77,15.2,11.5,22.2,1.04,17.63,0.83,0.45,0.24,1.28,1.7,0.98,,0.04,137.0,0.17,,0.04,7.9,4.5,0.06,0.17,244.0,5.52,0.016,0.39,6.66,16.6,0.054,5.92,,1.87,2.0,4.6,1.0,0.46,0.25,1.3,1.5,1.45,0.2,27.7,,0.17,0.03,0.6,0.014,0.06,0.06,1.6,15.0,,4.79,0.4,186.3,1.8
3353,023J783175,023J,54.1548743,-66.2191265,114.0,11.0,,11.0,6.0,,285.0,1.4,2.0,3.0,85.0,34.6,80.0,3.4,Routine,023J,54.15477,-66.21987,118.0,0.8,6.0,0.6,,498.9,0.5,0.04,0.64,0.6,18.8,5.5,42.8,0.73,14.77,1.1,0.68,0.41,1.33,1.7,1.62,,0.04,156.0,0.23,,0.03,11.5,4.0,0.08,0.12,266.0,2.84,0.006,0.32,10.16,13.9,0.044,3.89,,2.82,3.0,2.7,,0.5,0.26,1.7,2.0,1.94,,32.3,,0.23,,1.0,0.013,0.06,0.09,3.8,15.0,,7.46,0.63,130.0,1.6
3354,023J783178,023J,54.0991292,-66.1556412,40.0,14.0,,15.0,2.0,,115.0,0.8,,2.0,105.0,39.6,90.0,3.0,Routine,023J,54.09902,-66.15638,88.0,0.48,1.0,,,541.2,0.1,,0.78,0.17,15.5,2.9,34.2,1.01,16.68,1.53,0.8,0.39,0.76,1.5,1.94,,0.07,305.0,0.32,,0.04,10.6,4.4,0.09,0.16,104.0,1.78,0.004,0.34,10.91,17.2,0.027,2.77,,2.56,,4.4,,0.82,0.2,2.5,1.1,2.06,0.1,42.4,,0.26,0.03,1.5,0.021,0.05,0.09,2.7,9.0,0.1,8.16,0.64,43.2,2.4
3355,023J783179,023J,54.0642091,-66.1652294,50.0,6.0,,8.0,3.0,,90.0,2.0,1.0,4.0,200.0,11.8,40.0,2.5,Routine,023J,54.0641,-66.16597,39.0,0.6,3.9,,,176.6,,0.03,0.31,0.12,24.4,4.0,31.8,0.67,6.73,1.17,0.49,0.3,2.0,2.0,1.67,,0.07,64.0,0.19,,0.04,13.5,10.1,0.05,0.34,99.0,3.76,0.005,0.36,12.88,11.5,0.038,3.28,,3.31,,4.1,5.0,1.17,0.16,1.9,0.8,2.29,0.2,16.0,,0.23,,3.5,0.019,0.05,0.06,1.5,17.0,,5.54,0.49,51.3,3.0
3356,023J783180,023J,54.0671201,-66.239719,56.0,12.0,2.0,9.0,2.0,,60.0,0.9,1.0,5.0,80.0,54,50.0,7.3,Routine,023J,54.06701,-66.24045,156.0,0.48,6.8,,,311.9,,0.03,0.76,0.33,11.0,2.8,40.0,0.65,15.07,0.48,0.26,0.19,0.8,2.2,0.7,,0.02,151.0,0.11,,0.03,5.5,7.1,0.03,0.21,47.0,5.39,0.004,0.49,4.66,11.8,0.04,4.22,,1.27,,3.6,9.0,0.87,0.56,1.3,2.9,0.76,0.1,19.6,,0.09,0.03,0.5,0.028,0.07,0.04,8.2,21.0,0.3,2.62,0.2,58.8,0.6
3357,023J783182,023J,54.0939253,-66.2324164,87.0,18.0,,15.0,2.0,,110.0,0.9,,4.0,100.0,55.2,70.0,1.6,Routine,023J,54.09382,-66.23315,133.0,0.43,1.8,0.7,,606.9,,0.02,0.6,0.44,14.9,2.4,21.0,0.79,19.46,1.19,0.71,0.37,0.69,1.4,1.52,,0.06,209.0,0.29,,0.03,8.3,3.5,0.11,0.16,93.0,3.85,0.007,0.25,8.3,16.6,0.038,2.16,,2.08,5.0,3.1,,0.96,0.12,2.2,0.8,1.59,,27.6,,0.21,,0.9,0.013,0.05,0.1,1.7,10.0,0.2,7.7,0.57,85.6,2.1
3358,023J783183,023J,54.1170264,-66.225535,48.0,16.0,,10.0,,,70.0,0.8,,3.0,65.0,45.6,80.0,2.5,Routine,023J,54.11692,-66.22627,94.0,0.29,1.5,0.5,,283.7,0.1,,0.73,0.25,8.6,1.6,23.3,0.43,18.39,0.98,0.55,0.29,0.8,0.6,1.24,,0.02,139.0,0.19,,0.02,6.0,1.8,0.07,0.12,78.0,3.05,0.013,0.16,5.91,12.3,0.026,2.13,,1.55,,1.7,,1.14,0.16,1.5,1.6,1.07,,28.7,,0.17,0.03,0.6,0.008,0.04,0.07,3.0,8.0,,5.82,0.44,50.6,1.2
3359,023J783184,023J,54.1316951,-66.2276772,86.0,31.0,2.0,16.0,5.0,0.2,530.0,11.8,1.0,7.0,85.0,44.6,110.0,5.9,First Field Duplicate,023J,54.13159,-66.22842,367.0,1.4,10.4,0.5,,475.2,1.0,0.08,0.58,0.49,27.6,7.8,70.2,0.88,34.97,2.66,1.46,0.67,10.92,2.6,3.17,0.1,0.2,193.0,0.56,0.02,0.07,17.3,6.1,0.19,0.24,670.0,10.52,0.012,0.77,17.23,25.0,0.118,6.23,11.0,4.36,,5.9,1.0,0.72,0.47,4.1,2.5,3.13,0.2,29.7,,0.51,0.03,3.6,0.03,0.09,0.2,7.0,40.0,0.3,14.57,1.24,102.8,7.5
3360,023J783187,023J,54.1101799,-66.3367308,138.0,14.0,,20.0,12.0,,500.0,4.4,3.0,5.0,210.0,23.2,70.0,3.0,Routine,023J,54.11008,-66.33746,93.0,1.2,14.6,,,289.0,0.3,,0.47,0.46,32.2,12.7,58.0,0.78,15.91,1.68,0.79,0.35,4.05,2.9,2.2,0.1,0.05,115.0,0.31,,0.06,17.1,10.5,0.11,0.37,483.0,5.97,0.008,0.95,16.52,27.9,0.043,3.9,,4.35,,6.9,,0.24,0.29,3.3,1.1,2.73,0.2,34.0,,0.31,,5.2,0.051,0.12,0.11,3.2,36.0,0.7,8.17,0.63,148.9,2.0
3361,023J783189,023J,54.1065952,-66.3934786,65.0,12.0,2.0,20.0,6.0,,110.0,1.15,,,65.0,36.2,70.0,2.1,Routine,023J,54.10649,-66.39421,61.0,0.71,0.9,1.1,,50.3,,0.03,0.5,0.39,13.5,6.6,30.8,0.29,13.9,1.05,0.54,0.28,1.03,1.0,1.13,,0.03,200.0,0.2,,0.03,7.9,2.8,0.06,0.08,114.0,1.8,0.005,0.32,7.87,23.3,0.029,2.61,,1.96,,2.3,,0.79,0.4,2.0,0.9,1.36,,29.5,,0.18,,0.8,0.016,0.06,0.07,2.5,9.0,0.2,5.59,0.39,74.1,0.8
3362,023J783190,023J,54.1050871,-66.4527502,90.0,28.0,,26.0,3.0,0.2,70.0,1.25,,2.0,60.0,43.6,110.0,2.2,Routine,023J,54.10499,-66.45348,158.0,0.49,1.9,0.7,,46.1,0.2,0.03,0.58,0.65,20.9,3.9,22.3,0.64,31.49,1.42,0.81,0.48,1.19,0.8,2.06,,0.03,170.0,0.26,,0.03,16.6,2.5,0.09,0.09,81.0,2.91,0.01,0.29,15.28,34.3,0.03,3.09,,4.05,3.0,2.5,2.0,1.44,0.55,2.3,1.2,2.32,,49.7,,0.28,,0.9,0.013,0.09,0.1,2.4,8.0,0.1,8.28,0.61,94.5,1.4
3363,023J783191,023J,54.1277049,-66.4808127,210.0,30.0,,31.0,3.0,0.2,195.0,1.75,,5.0,45.0,50.4,90.0,2.5,Routine,023J,54.1276,-66.48154,270.0,0.27,3.2,0.5,,22.2,0.6,0.02,0.77,2.08,15.2,3.5,11.6,0.36,32.35,1.62,0.86,0.5,1.74,0.5,2.26,0.1,0.05,125.0,0.3,,0.02,26.4,1.3,0.12,0.05,195.0,5.59,0.008,0.16,21.29,39.8,0.026,3.46,,5.91,3.0,1.1,2.0,2.37,0.51,1.5,2.2,2.96,,34.5,,0.29,0.05,0.6,0.005,0.16,0.11,2.7,7.0,0.1,10.45,0.78,229.3,1.3
3364,023J783192,023J,54.7737938,-66.8554784,295.0,200.0,4.0,78.0,27.0,0.6,5200.0,6.95,3.0,3.0,470.0,12.4,140.0,8.4,Routine,023J,54.77368,-66.85621,945.0,2.0,13.7,1.0,,115.7,3.2,0.14,0.03,9.17,157.4,32.4,17.3,1.23,205.86,6.84,3.43,1.94,6.89,3.1,10.22,0.1,0.08,176.0,1.26,0.02,0.07,92.6,7.6,0.38,0.1,6196.0,3.91,0.002,0.93,73.2,103.4,0.119,9.18,,20.25,2.0,6.8,4.0,0.22,0.45,1.7,1.9,11.53,0.5,2.7,,1.19,0.03,1.9,0.012,0.6,0.45,7.5,46.0,0.2,49.58,2.48,322.1,2.8
3365,023J783193,023J,54.7605929,-66.8736176,88.0,18.0,4.0,12.0,8.0,,1350.0,9.5,3.0,,420.0,11.4,120.0,3.7,Routine,023J,54.76048,-66.87435,188.0,0.7,12.0,1.0,,42.1,0.9,0.13,0.13,0.39,28.1,9.6,18.0,0.51,18.24,1.27,0.75,0.44,11.03,2.8,1.64,0.1,0.06,145.0,0.27,0.03,0.05,13.3,3.5,0.08,0.11,1570.0,1.57,0.002,2.23,11.34,14.0,0.086,9.78,,3.11,,5.1,,0.07,0.47,2.3,0.3,1.89,0.6,3.8,,0.2,0.03,2.0,0.025,0.1,0.1,3.2,37.0,0.3,8.7,0.65,84.4,2.2
3366,023J783194,023J,54.7203798,-66.8919689,330.0,60.0,7.0,28.0,7.0,,165.0,1.5,1.0,,140.0,32,120.0,2.0,Routine,023J,54.72027,-66.8927,282.0,0.75,1.5,1.5,,35.6,0.9,0.12,0.23,0.55,69.4,6.5,32.4,1.84,59.37,2.13,0.98,1.06,1.23,1.8,3.61,0.1,0.03,151.0,0.39,,0.06,52.9,4.7,0.17,0.17,133.0,2.05,0.005,0.65,51.22,32.7,0.018,10.36,,14.21,,5.4,,0.5,0.52,2.1,2.0,5.97,0.2,22.0,,0.39,0.02,1.1,0.02,0.1,0.17,1.5,14.0,,12.68,1.01,325.1,1.6
3367,023J783195,023J,54.6496524,-66.9086252,100.0,26.0,4.0,14.0,4.0,0.2,110.0,1.1,,3.0,245.0,43.4,150.0,7.4,Routine,023J,54.64955,-66.90935,338.0,0.6,1.5,4.1,,14.7,0.4,0.08,0.55,0.65,22.3,3.8,19.7,0.88,27.49,1.19,0.57,0.42,0.94,1.4,1.69,,0.12,185.0,0.21,,0.06,15.0,4.6,0.07,0.23,94.0,2.74,0.009,0.39,13.16,16.2,0.043,5.53,,3.72,,5.0,6.0,0.88,0.22,1.3,4.1,2.31,0.1,5.5,,0.19,,1.3,0.007,0.07,0.09,7.5,11.0,,7.19,0.52,100.5,4.2
3368,023J783196,023J,54.6304686,-66.8853469,305.0,52.0,5.0,29.0,4.0,0.2,125.0,1.45,2.0,5.0,120.0,42,120.0,3.1,Routine,023J,54.63036,-66.88607,262.0,0.71,6.9,0.7,,21.3,0.8,0.11,0.46,0.53,52.7,4.8,32.3,2.2,52.73,1.64,0.82,0.83,1.28,1.5,2.71,,0.07,154.0,0.31,,0.05,44.6,4.2,0.12,0.16,112.0,5.07,0.006,0.55,37.92,34.8,0.03,8.28,,10.74,,4.4,2.0,0.71,1.36,1.7,3.0,4.78,0.1,33.7,,0.3,,1.1,0.014,0.09,0.12,3.5,13.0,,9.53,0.86,325.0,2.4
3369,023J783197,023J,54.5854508,-66.8726529,170.0,40.0,2.0,42.0,10.0,0.2,230.0,2.6,,3.0,190.0,30.6,120.0,1.1,Routine,023J,54.58535,-66.87337,359.0,2.27,0.7,1.1,,63.8,0.6,0.04,0.2,0.6,50.9,12.1,82.3,0.41,42.13,2.88,1.3,1.31,2.47,4.1,4.64,,,166.0,0.5,0.03,0.08,27.7,10.5,0.17,0.41,247.0,3.11,0.007,0.9,33.64,52.6,0.048,4.98,,8.08,,8.5,1.0,0.29,0.03,5.1,0.6,6.3,0.1,18.9,,0.52,,1.2,0.045,0.18,0.2,1.0,38.0,0.1,13.98,1.22,172.7,0.5
3370,023J783198,023J,54.5570256,-66.8170321,245.0,36.0,3.0,67.0,26.0,,12000.0,7.5,,2.0,270.0,10.6,80.0,2.4,Routine,023J,54.55692,-66.81775,189.0,1.76,6.1,1.9,,487.9,0.6,0.06,0.16,0.88,55.5,27.1,87.1,0.96,37.71,2.18,1.04,0.82,7.19,5.4,3.49,0.2,0.02,102.0,0.39,0.02,0.18,33.4,15.4,0.14,0.69,,2.66,0.015,0.78,30.53,80.1,0.075,8.24,,8.41,3.0,19.0,1.0,0.08,0.1,5.4,0.6,4.89,0.2,11.8,,0.41,0.04,5.1,0.085,0.41,0.13,2.0,57.0,0.3,11.35,0.92,239.4,1.8
3371,023J783199,023J,54.5179458,-66.8114236,122.0,30.0,2.0,32.0,16.0,,450.0,1.5,,2.0,85.0,32.6,120.0,1.0,Routine,023J,54.51784,-66.81214,294.0,1.78,0.7,1.3,,59.8,0.7,0.03,0.37,0.74,38.1,17.1,46.7,0.22,30.28,2.01,0.92,0.91,1.25,2.2,3.14,,,155.0,0.36,,0.03,18.7,4.2,0.12,0.17,384.0,2.02,0.005,0.46,19.67,37.7,0.047,4.44,,5.04,2.0,3.8,,0.29,0.03,3.4,0.6,3.78,,18.7,,0.37,,0.7,0.025,0.21,0.13,0.7,22.0,0.1,10.11,0.87,117.3,0.6
3372,023J783200,023J,54.4980532,-66.7882871,73.0,18.0,3.0,30.0,17.0,,225.0,1.95,,,230.0,5.4,30.0,1.1,Routine,023J,54.49795,-66.78901,62.0,1.01,1.1,1.8,,60.9,0.3,0.03,0.12,0.23,37.1,17.5,67.7,0.41,18.93,1.05,0.46,0.3,1.84,4.0,2.02,,,53.0,0.17,,0.12,16.2,12.0,0.05,0.61,239.0,1.46,0.007,0.67,16.22,36.1,0.048,5.84,,4.38,2.0,12.1,,0.04,0.02,2.8,0.3,2.78,0.2,5.1,,0.22,,7.1,0.065,0.17,0.06,0.6,41.0,0.3,4.77,0.37,71.5,0.6
3373,023J783202,023J,54.4630108,-66.8193094,250.0,66.0,8.0,76.0,72.0,0.5,915.0,8.0,,18.0,250.0,26.4,200.0,2.2,Routine,023J,54.46291,-66.82003,888.0,3.39,1.6,2.2,,142.2,0.7,0.04,0.26,1.29,67.9,72.0,110.2,0.7,69.8,3.75,1.74,1.52,7.13,6.5,5.69,,,241.0,0.65,0.04,0.11,33.2,13.5,0.22,0.49,1075.0,18.78,0.007,1.25,36.12,92.4,0.136,12.31,,9.28,,13.0,1.0,0.15,0.04,8.5,1.2,7.08,0.2,21.7,,0.65,0.02,2.7,0.079,0.55,0.26,2.0,63.0,1.4,18.03,1.6,241.2,0.8
3374,023J783203,023J,54.4401994,-66.79819,320.0,38.0,3.0,78.0,28.0,,280.0,5.1,,23.0,520.0,21.4,130.0,2.0,Routine,023J,54.4401,-66.79891,344.0,2.6,1.7,0.9,,144.2,0.9,0.02,0.26,0.72,48.7,24.9,117.9,0.62,37.23,2.93,1.36,1.07,3.9,5.8,4.82,,,168.0,0.5,0.02,0.22,25.7,15.8,0.19,0.73,255.0,19.82,0.007,1.64,30.85,83.3,0.083,6.59,,7.89,2.0,20.7,2.0,0.23,0.03,6.0,0.5,5.95,0.2,17.1,,0.53,,3.1,0.114,0.33,0.2,1.1,61.0,1.1,13.54,1.25,272.8,0.9
3375,023J783204,023J,54.4304784,-66.8192947,128.0,32.0,4.0,44.0,12.0,0.2,110.0,1.6,,6.0,165.0,41.8,120.0,1.3,First Field Duplicate,023J,54.43038,-66.82002,457.0,2.63,0.3,1.0,,119.3,0.8,0.02,0.36,0.55,55.9,12.3,75.8,0.43,33.26,3.07,1.42,1.3,1.44,4.0,5.04,,,154.0,0.52,0.02,0.06,26.7,7.6,0.15,0.28,100.0,5.5,0.008,1.08,31.51,54.2,0.056,5.2,,7.89,,7.0,,0.22,0.03,3.6,0.8,6.23,0.1,32.8,,0.52,,0.7,0.052,0.15,0.18,1.3,25.0,0.4,14.06,1.19,120.6,0.6
3376,023J783206,023J,54.3901897,-66.7628832,123.0,35.0,2.0,37.0,25.0,0.2,250.0,2.6,,9.0,175.0,30,120.0,1.0,Routine,023J,54.39009,-66.76361,391.0,2.1,0.3,1.2,,99.7,0.4,0.03,0.3,0.49,38.9,27.9,85.9,0.39,37.65,2.2,1.01,0.89,2.39,4.5,3.42,,,129.0,0.39,0.02,0.1,19.7,9.5,0.14,0.41,249.0,9.79,0.013,1.03,21.6,49.4,0.083,5.61,,5.54,,10.2,,0.24,0.03,4.4,0.7,4.11,0.2,22.5,,0.38,,1.2,0.057,0.24,0.15,0.9,45.0,0.4,10.51,1.03,144.8,0.6
3377,023J783207,023J,54.3851583,-66.816523,136.0,47.0,2.0,41.0,12.0,0.2,640.0,3.5,,23.0,145.0,31.2,90.0,1.0,Routine,023J,54.38506,-66.81724,531.0,2.27,0.6,1.5,,144.5,0.8,0.03,0.27,0.68,41.1,13.8,91.6,0.36,49.88,2.69,1.37,1.02,3.27,3.5,3.98,,,110.0,0.5,,0.08,21.5,7.2,0.23,0.36,671.0,25.77,0.008,0.57,24.0,52.3,0.188,5.6,,5.85,,9.1,2.0,0.24,0.03,5.2,1.1,4.73,0.1,21.5,,0.45,,0.8,0.037,0.2,0.22,1.0,46.0,0.6,14.34,1.5,140.2,0.3
3378,023J783208,023J,54.3545277,-66.8182859,120.0,36.0,2.0,29.0,12.0,0.3,360.0,4.7,,15.0,145.0,28,70.0,1.0,Routine,023J,54.35443,-66.81901,541.0,2.04,1.1,1.9,,112.7,0.4,0.03,0.24,0.54,40.3,14.8,88.1,0.32,37.9,2.56,1.31,0.91,4.16,3.8,3.78,,,135.0,0.47,,0.08,21.0,6.3,0.17,0.3,365.0,17.19,0.009,0.74,24.26,37.9,0.173,5.66,,6.0,,8.3,1.0,0.17,0.02,5.5,1.2,4.77,0.2,19.8,,0.45,0.04,1.2,0.045,0.18,0.18,0.9,57.0,0.6,13.32,1.28,123.1,0.3
3379,023J783209,023J,54.3447569,-66.7926315,117.0,34.0,2.0,40.0,22.0,0.2,590.0,4.0,,14.0,155.0,19.4,60.0,1.0,Routine,023J,54.34466,-66.79335,336.0,2.0,1.9,1.2,,92.3,0.5,0.04,0.17,0.52,40.1,22.5,77.0,0.28,37.55,2.44,1.18,0.8,3.68,3.4,3.62,,,113.0,0.4,,0.08,18.7,6.6,0.17,0.31,640.0,13.44,0.009,0.61,20.82,53.2,0.13,4.46,,5.24,,8.5,2.0,0.17,0.03,5.1,0.9,4.13,0.1,14.6,,0.42,,1.3,0.043,0.28,0.18,0.7,52.0,0.5,11.53,1.13,115.5,0.3
3380,023J783210,023J,54.2900616,-66.8037953,130.0,34.0,2.0,34.0,11.0,0.2,175.0,1.6,,4.0,160.0,28.6,70.0,1.0,Routine,023J,54.28996,-66.80452,395.0,2.04,0.6,1.4,,89.7,0.3,0.03,0.3,0.42,41.3,11.4,76.1,0.33,34.3,2.39,1.05,0.99,1.42,3.8,3.9,,,129.0,0.41,,0.09,21.5,6.7,0.14,0.33,161.0,4.03,0.009,0.81,24.1,43.3,0.089,4.01,,6.1,,9.5,,0.18,,3.4,0.7,4.67,0.2,22.8,,0.43,,0.7,0.052,0.19,0.15,0.7,33.0,0.3,11.54,0.92,124.3,0.3
3381,023J783211,023J,54.263992,-66.7905327,100.0,31.0,4.0,40.0,41.0,0.2,310.0,3.5,,15.0,230.0,18,90.0,1.1,Routine,023J,54.26389,-66.79125,500.0,2.17,1.2,2.3,,102.4,0.3,0.03,0.29,0.48,45.0,42.7,81.2,0.39,33.42,2.3,0.94,0.77,3.5,4.9,3.47,,,123.0,0.39,,0.13,21.0,8.2,0.12,0.42,351.0,17.52,0.01,0.97,22.33,48.7,0.137,7.78,,5.56,,12.5,3.0,0.14,0.03,4.3,1.0,4.06,0.2,19.8,,0.4,,2.5,0.068,0.27,0.15,0.8,56.0,0.7,10.65,0.85,103.7,0.4
3382,023J783212,023J,54.2234953,-66.7755149,80.0,25.0,3.0,33.0,9.0,,60.0,0.8,,3.0,125.0,29.8,50.0,1.0,Routine,023J,54.22339,-66.77623,154.0,1.15,0.1,0.7,,78.5,0.2,,0.26,0.3,23.5,8.7,45.7,0.27,25.28,1.46,0.61,0.57,0.63,2.8,2.18,,,109.0,0.24,,0.07,11.8,6.0,0.07,0.23,56.0,2.9,0.009,0.66,12.89,40.0,0.031,3.36,,3.13,,7.2,2.0,0.25,0.02,2.4,0.6,2.56,0.1,30.3,,0.24,,0.3,0.044,0.1,0.09,0.5,19.0,0.2,6.19,0.53,85.2,0.3
3383,023J783213,023J,54.2027295,-66.7692404,74.0,28.0,2.0,26.0,12.0,0.2,115.0,1.8,,5.0,150.0,24.4,70.0,1.0,Routine,023J,54.20263,-66.76996,330.0,1.92,0.3,1.9,,76.3,0.3,,0.24,0.31,29.5,11.9,62.5,0.32,27.83,1.75,0.75,0.63,1.7,3.4,2.7,,,131.0,0.3,,0.08,13.6,5.2,0.09,0.25,107.0,6.01,0.01,0.79,15.38,32.6,0.087,4.12,,3.79,,8.8,1.0,0.19,,2.9,0.6,3.22,0.1,21.2,,0.29,,0.7,0.048,0.15,0.1,0.6,39.0,0.5,7.65,0.64,82.5,0.2
3384,023J783215,023J,54.2095064,-66.7121462,200.0,108.0,7.0,92.0,46.0,0.4,1600.0,4.9,,10.0,280.0,29.6,120.0,1.7,Routine,023J,54.20941,-66.71287,749.0,3.74,2.2,1.8,,157.9,0.7,0.04,0.28,0.76,64.8,50.5,129.2,0.66,114.61,4.16,1.67,1.32,4.53,6.7,5.71,0.1,,184.0,0.68,0.05,0.23,28.4,12.4,0.23,0.6,1537.0,11.37,0.018,1.46,31.57,120.8,0.238,11.39,,7.99,,22.2,2.0,0.18,0.02,8.2,1.4,6.89,0.2,24.9,,0.7,0.06,2.5,0.1,0.63,0.26,1.5,82.0,0.6,17.78,1.68,196.5,0.7
3385,023J783216,023J,54.1806335,-66.7413426,160.0,49.0,5.0,44.0,56.0,0.4,1400.0,6.0,,12.0,170.0,33.8,150.0,1.0,Routine,023J,54.18053,-66.74206,763.0,3.38,1.4,1.2,,84.6,0.6,0.05,0.21,0.8,45.9,58.5,93.5,0.4,50.93,3.38,1.47,1.15,5.85,4.7,4.42,,,181.0,0.58,0.03,0.09,23.1,5.6,0.19,0.26,1371.0,13.99,0.008,0.98,26.12,58.0,0.194,8.43,,6.21,,9.1,1.0,0.22,0.04,5.5,1.5,5.13,0.2,17.7,,0.56,0.04,1.4,0.055,0.34,0.22,1.2,64.0,0.7,16.07,1.5,154.5,0.3
3386,023J783217,023J,54.1677954,-66.7990666,88.0,24.0,,26.0,8.0,,80.0,1.2,,2.0,110.0,30.8,50.0,1.0,Routine,023J,54.1677,-66.79978,194.0,1.35,0.2,2.5,,55.2,0.3,,0.31,0.31,28.3,8.2,47.3,0.18,25.63,1.71,0.77,0.54,1.01,2.4,2.82,,,100.0,0.3,,0.05,14.2,4.2,0.1,0.2,72.0,2.3,0.009,0.58,15.9,32.4,0.038,3.28,,3.86,,4.5,1.0,0.21,0.02,2.6,0.5,3.16,0.1,23.6,,0.29,,0.7,0.034,0.17,0.1,0.5,27.0,0.4,7.58,0.61,76.4,0.2
3387,023J783218,023J,54.1446859,-66.7714142,138.0,70.0,4.0,29.0,10.0,0.4,245.0,2.4,,5.0,165.0,51.2,130.0,1.1,Routine,023J,54.14459,-66.77213,775.0,2.82,0.3,1.2,,139.0,0.8,0.03,0.73,0.67,44.9,11.5,93.4,0.17,67.36,3.47,1.61,1.18,2.11,3.7,5.08,,,198.0,0.6,0.04,0.03,22.9,1.9,0.23,0.14,216.0,5.22,0.015,0.83,27.18,37.5,0.162,7.24,,6.71,,2.8,3.0,0.34,0.03,5.9,1.8,5.86,0.1,62.4,,0.61,,0.7,0.033,0.13,0.24,1.2,49.0,0.4,17.07,1.56,124.6,0.4
3388,023J783219,023J,54.1426498,-66.7369807,77.0,29.0,2.0,24.0,9.0,,120.0,1.6,,4.0,85.0,37.8,70.0,0.4,Routine,023J,54.14255,-66.7377,267.0,1.57,0.2,0.9,,64.2,0.5,,0.36,0.4,27.4,9.3,51.5,0.14,30.02,1.84,0.9,0.69,1.44,2.2,2.75,,,112.0,0.31,,0.03,12.5,2.2,0.11,0.11,112.0,3.54,0.007,0.45,15.53,30.0,0.073,3.86,,3.65,,2.8,,0.32,,2.8,0.8,3.05,,27.5,,0.3,,0.3,0.021,0.13,0.14,0.5,40.0,0.3,8.58,0.83,80.1,0.1
